"","full_name","player_team","season","games_played","fantasy_position","player_fpoint_season","player_fpoint_per_game","player_share_season","player_share_pergame","player_share_pergame_perc","team_fp_season","team_fp_pergame"
"1473","Derek Eggmolesse-Smith","Richmond",2021,1,NA,30,30,9e-04,0.0204,2.04,32417,1473.5
"1474","Derick Wanganeen","Hawthorn",2014,1,NA,20,20,5e-04,0.012,1.2,36544,1661.09
"1475","Deven Robertson","Brisbane Lions",2021,15,"Mid",929,61.93,0.0275,0.0403,4.03,33794,1536.09
"1476","Deven Robertson","Brisbane Lions",2022,5,NA,229,45.8,0.0068,0.0298,2.98,33756,1534.36
"1477","Devon Smith","Essendon",2018,22,"Forward",2346,106.64,0.0659,0.0659,6.59,35606,1618.45
"1478","Devon Smith","Essendon",2019,7,"Forward",556,79.43,0.0165,0.0518,5.18,33714,1532.45
"1479","Devon Smith","Essendon",2020,15,"Forward",1062,70.8,0.0555,0.0629,6.29,19124,1124.94
"1480","Devon Smith","Essendon",2021,19,"Forward",1230,64.74,0.0366,0.0424,4.24,33625,1528.41
"1481","Devon Smith","Essendon",2022,8,"Forward",333,41.62,0.0101,0.0277,2.77,33109,1504.95
"1482","Devon Smith","Greater Western Sydney",2014,21,"Forward",1975,94.05,0.0586,0.0614,6.14,33707,1532.14
"1483","Devon Smith","Greater Western Sydney",2015,20,"Forward",1718,85.9,0.0501,0.0551,5.51,34301,1559.14
"1484","Devon Smith","Greater Western Sydney",2016,12,"Forward",960,80,0.0262,0.048,4.8,36633,1665.14
"1485","Devon Smith","Greater Western Sydney",2017,16,"Forward",1300,81.25,0.0365,0.0501,5.01,35659,1620.86
"1486","Dion Prestia","Gold Coast",2014,22,"Mid",2208,100.36,0.0691,0.0691,6.91,31961,1452.77
"1487","Dion Prestia","Gold Coast",2015,8,"Mid",767,95.88,0.0248,0.0682,6.82,30907,1404.86
"1488","Dion Prestia","Gold Coast",2016,14,"Mid",1301,92.93,0.0389,0.0611,6.11,33440,1520
"1489","Dion Prestia","Richmond",2017,19,"Mid",1557,81.95,0.0455,0.0527,5.27,34195,1554.32
"1490","Dion Prestia","Richmond",2018,11,"Mid",936,85.09,0.0282,0.0563,5.63,33233,1510.59
"1491","Dion Prestia","Richmond",2019,22,"Mid",2186,99.36,0.0643,0.0643,6.43,33980,1544.55
"1492","Dion Prestia","Richmond",2020,4,"Mid",289,72.25,0.0148,0.0629,6.29,19531,1148.88
"1493","Dion Prestia","Richmond",2021,9,"Mid",730,81.11,0.0225,0.055,5.5,32417,1473.5
"1494","Dion Prestia","Richmond",2022,18,"Mid",1602,89,0.0493,0.0603,6.03,32486,1476.64
"1495","Dom Barry","Melbourne",2014,5,"Forward",139,27.8,0.0042,0.0187,1.87,32708,1486.73
"1496","Dom Barry","Port Adelaide",2018,5,"Back",268,53.6,0.0076,0.0335,3.35,35160,1598.18
"1497","Dom Sheed","West Coast",2014,10,NA,418,41.8,0.0121,0.0265,2.65,34684,1576.55
"1498","Dom Sheed","West Coast",2015,20,"Forward",1406,70.3,0.0399,0.0439,4.39,35270,1603.18
"1499","Dom Sheed","West Coast",2016,5,NA,302,60.4,0.0089,0.039,3.9,34108,1550.36
"1500","Dom Sheed","West Coast",2017,19,"Mid",1636,86.11,0.0464,0.0537,5.37,35276,1603.45
"1501","Dom Sheed","West Coast",2018,15,"Mid",1115,74.33,0.0319,0.0467,4.67,34986,1590.27
"1502","Dom Sheed","West Coast",2019,22,"Mid",2089,94.95,0.0615,0.0615,6.15,33962,1543.73
"1503","Dom Sheed","West Coast",2020,15,"Mid",1038,69.2,0.0526,0.0596,5.96,19732,1160.71
"1504","Dom Sheed","West Coast",2021,22,"Mid",2010,91.36,0.0596,0.0596,5.96,33741,1533.68
"1505","Dom Sheed","West Coast",2022,1,"Forward",70,70,0.0022,0.048,4.8,32091,1458.68
"1506","Dom Tyson","Melbourne",2014,22,"Mid",1980,90,0.0605,0.0605,6.05,32708,1486.73
"1507","Dom Tyson","Melbourne",2015,15,"Mid",1217,81.13,0.0377,0.0553,5.53,32285,1467.5
"1508","Dom Tyson","Melbourne",2016,21,"Mid",1951,92.9,0.055,0.0576,5.76,35477,1612.59
"1509","Dom Tyson","Melbourne",2017,19,"Mid",1703,89.63,0.0469,0.0543,5.43,36289,1649.5
"1510","Dom Tyson","Melbourne",2018,14,"Mid",1072,76.57,0.0296,0.0464,4.64,36274,1648.82
"1511","Dom Tyson","North Melbourne",2019,3,NA,230,76.67,0.0069,0.0507,5.07,33262,1511.91
"1512","Dom Tyson","North Melbourne",2021,3,"Back",105,35,0.0032,0.0233,2.33,33055,1502.5
"1513","Domenic Cassisi","Port Adelaide",2014,13,"Back",693,53.31,0.0194,0.0329,3.29,35651,1620.5
"1514","Dominic Bedendo","Western Bulldogs",2022,2,NA,83,41.5,0.0024,0.0265,2.65,34448,1565.82
"1515","Dougal Howard","Port Adelaide",2016,6,"Back",262,43.67,0.0078,0.0286,2.86,33542,1524.64
"1516","Dougal Howard","Port Adelaide",2017,3,"Back",182,60.67,0.0051,0.0372,3.72,35866,1630.27
"1517","Dougal Howard","Port Adelaide",2018,20,"Back",962,48.1,0.0274,0.0301,3.01,35160,1598.18
"1518","Dougal Howard","Port Adelaide",2019,15,"Back",814,54.27,0.0228,0.0334,3.34,35703,1622.86
"1519","Dougal Howard","St Kilda",2020,16,"Back",710,44.38,0.0354,0.0376,3.76,20045,1179.12
"1520","Dougal Howard","St Kilda",2021,21,"Back",1284,61.14,0.0372,0.0389,3.89,34539,1569.95
"1521","Dougal Howard","St Kilda",2022,17,"Back",823,48.41,0.0236,0.0305,3.05,34936,1588
"1522","Doulton Langlands","St Kilda",2019,3,"Forward",173,57.67,0.0051,0.0377,3.77,33611,1527.77
"1523","Drew Petrie","North Melbourne",2014,22,"Forward",1540,70,0.0444,0.0444,4.44,34662,1575.55
"1524","Drew Petrie","North Melbourne",2015,21,"Forward",1642,78.19,0.0485,0.0508,5.08,33890,1540.45
"1525","Drew Petrie","North Melbourne",2016,22,"Forward",1325,60.23,0.0388,0.0388,3.88,34124,1551.09
"1526","Drew Petrie","West Coast",2017,14,"Forward",1036,74,0.0294,0.0462,4.62,35276,1603.45
"1527","Dustin Fletcher","Essendon",2014,15,"Back",1088,72.53,0.0296,0.0434,4.34,36739,1669.95
"1528","Dustin Fletcher","Essendon",2015,7,"Back",443,63.29,0.0127,0.04,4,34794,1581.55
"1529","Dustin Martin","Richmond",2014,21,"Forward",2050,97.62,0.0599,0.0627,6.27,34247,1556.68
"1530","Dustin Martin","Richmond",2015,22,"Forward",2278,103.55,0.0666,0.0666,6.66,34181,1553.68
"1531","Dustin Martin","Richmond",2016,22,"Forward",2355,107.05,0.069,0.069,6.9,34144,1552
"1532","Dustin Martin","Richmond",2017,22,"Forward",2500,113.64,0.0731,0.0731,7.31,34195,1554.32
"1533","Dustin Martin","Richmond",2018,21,"Mid",1951,92.9,0.0587,0.0615,6.15,33233,1510.59
"1534","Dustin Martin","Richmond",2019,20,"Forward",1942,97.1,0.0572,0.0629,6.29,33980,1544.55
"1535","Dustin Martin","Richmond",2020,15,"Forward",1105,73.67,0.0566,0.0641,6.41,19531,1148.88
"1536","Dustin Martin","Richmond",2021,16,"Forward",1298,81.12,0.04,0.0551,5.51,32417,1473.5
"1537","Dustin Martin","Richmond",2022,8,"Forward",579,72.38,0.0178,0.049,4.9,32486,1476.64
"1538","Dylan Addison","Greater Western Sydney",2014,5,"Forward",233,46.6,0.0069,0.0304,3.04,33707,1532.14
"1539","Dylan Buckley","Carlton",2014,8,"Back",448,56,0.0134,0.037,3.7,33333,1515.14
"1540","Dylan Buckley","Carlton",2015,18,"Back",1025,56.94,0.0326,0.0399,3.99,31425,1428.41
"1541","Dylan Buckley","Carlton",2016,11,"Back",636,57.82,0.0186,0.0373,3.73,34113,1550.59
"1542","Dylan Buckley","Carlton",2017,1,"Back",26,26,7e-04,0.0162,1.62,35386,1608.45
"1543","Dylan Buckley","Greater Western Sydney",2018,2,"Back",68,34,0.002,0.0215,2.15,34798,1581.73
"1544","Dylan Clarke","Essendon",2018,1,"Forward",46,46,0.0013,0.0284,2.84,35606,1618.45
"1545","Dylan Clarke","Essendon",2019,11,"Mid",728,66.18,0.0216,0.0432,4.32,33714,1532.45
"1546","Dylan Clarke","Essendon",2020,8,"Mid",336,42,0.0176,0.0373,3.73,19124,1124.94
"1547","Dylan Clarke","Essendon",2021,4,"Mid",237,59.25,0.007,0.0388,3.88,33625,1528.41
"1548","Dylan Grimes","Richmond",2014,18,"Back",743,41.28,0.0217,0.0265,2.65,34247,1556.68
"1549","Dylan Grimes","Richmond",2015,17,"Back",711,41.82,0.0208,0.0269,2.69,34181,1553.68
"1550","Dylan Grimes","Richmond",2016,16,"Back",847,52.94,0.0248,0.0341,3.41,34144,1552
"1551","Dylan Grimes","Richmond",2017,22,"Back",1025,46.59,0.03,0.03,3,34195,1554.32
"1552","Dylan Grimes","Richmond",2018,21,"Back",1101,52.43,0.0331,0.0347,3.47,33233,1510.59
"1553","Dylan Grimes","Richmond",2019,21,"Back",1170,55.71,0.0344,0.0361,3.61,33980,1544.55
"1554","Dylan Grimes","Richmond",2020,15,"Back",713,47.53,0.0365,0.0414,4.14,19531,1148.88
"1555","Dylan Grimes","Richmond",2021,21,"Back",1239,59,0.0382,0.04,4,32417,1473.5
"1556","Dylan Grimes","Richmond",2022,15,"Back",656,43.73,0.0202,0.0296,2.96,32486,1476.64
"1557","Dylan Moore","Hawthorn",2019,7,"Back",379,54.14,0.011,0.0346,3.46,34439,1565.41
"1558","Dylan Moore","Hawthorn",2020,3,"Back",175,58.33,0.0093,0.053,5.3,18721,1101.24
"1559","Dylan Moore","Hawthorn",2021,20,"Forward",1407,70.35,0.0409,0.045,4.5,34378,1562.64
"1560","Dylan Moore","Hawthorn",2022,22,"Forward",2052,93.27,0.063,0.063,6.3,32582,1481
"1561","Dylan Roberton","St Kilda",2014,7,"Back",361,51.57,0.0111,0.0347,3.47,32655,1484.32
"1562","Dylan Roberton","St Kilda",2015,20,"Back",1657,82.85,0.0481,0.0529,5.29,34449,1565.86
"1563","Dylan Roberton","St Kilda",2016,18,"Back",1258,69.89,0.036,0.044,4.4,34925,1587.5
"1564","Dylan Roberton","St Kilda",2017,22,"Back",1986,90.27,0.0546,0.0546,5.46,36366,1653
"1565","Dylan Roberton","St Kilda",2018,4,"Back",252,63,0.0073,0.0403,4.03,34375,1562.5
"1566","Dylan Shiel","Essendon",2019,21,"Mid",2065,98.33,0.0613,0.0642,6.42,33714,1532.45
"1567","Dylan Shiel","Essendon",2020,14,"Mid",1103,78.79,0.0577,0.07,7,19124,1124.94
"1568","Dylan Shiel","Essendon",2021,7,"Forward",446,63.71,0.0133,0.0417,4.17,33625,1528.41
"1569","Dylan Shiel","Essendon",2022,19,"Mid",1603,84.37,0.0484,0.0561,5.61,33109,1504.95
"1570","Dylan Shiel","Greater Western Sydney",2014,17,"Forward",1531,90.06,0.0454,0.0588,5.88,33707,1532.14
"1571","Dylan Shiel","Greater Western Sydney",2015,14,"Mid",1291,92.21,0.0376,0.0591,5.91,34301,1559.14
"1572","Dylan Shiel","Greater Western Sydney",2016,21,"Mid",2057,97.95,0.0562,0.0588,5.88,36633,1665.14
"1573","Dylan Shiel","Greater Western Sydney",2017,22,"Mid",2080,94.55,0.0583,0.0583,5.83,35659,1620.86
"1574","Dylan Shiel","Greater Western Sydney",2018,21,"Mid",1873,89.19,0.0538,0.0564,5.64,34798,1581.73
"1575","Dylan Stephens","Sydney",2020,8,"Mid",456,57,0.0235,0.0498,4.98,19445,1143.82
"1576","Dylan Stephens","Sydney",2021,7,"Back",221,31.57,0.0064,0.02,2,34749,1579.5
"1577","Dylan Stephens","Sydney",2022,12,"Forward",793,66.08,0.0232,0.0425,4.25,34236,1556.18
"1578","Dylan Williams","Port Adelaide",2021,1,"Forward",32,32,9e-04,0.02,2,35270,1603.18
"1579","Dylan van Unen","Essendon",2014,1,"Back",45,45,0.0012,0.0269,2.69,36739,1669.95
"1580","Dyson Heppell","Essendon",2014,21,"Mid",2246,106.95,0.0611,0.064,6.4,36739,1669.95
"1581","Dyson Heppell","Essendon",2015,22,"Mid",2240,101.82,0.0644,0.0644,6.44,34794,1581.55
"1582","Dyson Heppell","Essendon",2017,22,"Mid",2208,100.36,0.0598,0.0598,5.98,36905,1677.5
"1583","Dyson Heppell","Essendon",2018,22,"Mid",2236,101.64,0.0628,0.0628,6.28,35606,1618.45
"1584","Dyson Heppell","Essendon",2019,17,"Mid",1595,93.82,0.0473,0.0612,6.12,33714,1532.45
"1585","Dyson Heppell","Essendon",2020,3,"Mid",124,41.33,0.0065,0.0367,3.67,19124,1124.94
"1586","Dyson Heppell","Essendon",2021,18,"Back",1707,94.83,0.0508,0.062,6.2,33625,1528.41
"1587","Dyson Heppell","Essendon",2022,22,"Back",1838,83.55,0.0555,0.0555,5.55,33109,1504.95
"1588","Easton Wood","Western Bulldogs",2014,18,"Back",1035,57.5,0.0314,0.0384,3.84,32958,1498.09
"1589","Easton Wood","Western Bulldogs",2015,21,"Back",1536,73.14,0.0445,0.0466,4.66,34509,1568.59
"1590","Easton Wood","Western Bulldogs",2016,16,"Back",1096,68.5,0.0297,0.0409,4.09,36856,1675.27
"1591","Easton Wood","Western Bulldogs",2017,18,"Back",1052,58.44,0.0297,0.0363,3.63,35384,1608.36
"1592","Easton Wood","Western Bulldogs",2018,12,"Back",676,56.33,0.0196,0.036,3.6,34417,1564.41
"1593","Easton Wood","Western Bulldogs",2019,22,"Back",1027,46.68,0.0288,0.0288,2.88,35690,1622.27
"1594","Easton Wood","Western Bulldogs",2020,11,"Back",448,40.73,0.0225,0.0348,3.48,19868,1168.71
"1595","Easton Wood","Western Bulldogs",2021,11,"Back",545,49.55,0.016,0.0321,3.21,34008,1545.82
"1596","Ed Curnow","Carlton",2014,15,"Mid",1278,85.2,0.0383,0.0562,5.62,33333,1515.14
"1597","Ed Curnow","Carlton",2015,22,"Mid",1752,79.64,0.0558,0.0558,5.58,31425,1428.41
"1598","Ed Curnow","Carlton",2016,21,"Mid",2137,101.76,0.0626,0.0656,6.56,34113,1550.59
"1599","Ed Curnow","Carlton",2017,13,"Forward",1146,88.15,0.0324,0.0548,5.48,35386,1608.45
"1600","Ed Curnow","Carlton",2018,21,"Mid",2106,100.29,0.0655,0.0686,6.86,32174,1462.45
"1601","Ed Curnow","Carlton",2019,22,"Forward",1977,89.86,0.0593,0.0593,5.93,33344,1515.64
"1602","Ed Curnow","Carlton",2020,16,"Mid",1264,79,0.0647,0.0687,6.87,19538,1149.29
"1603","Ed Curnow","Carlton",2021,22,"Mid",1958,89,0.0598,0.0598,5.98,32754,1488.82
"1604","Ed Langdon","Fremantle",2015,2,"Forward",137,68.5,0.0039,0.0428,4.28,35189,1599.5
"1605","Ed Langdon","Fremantle",2016,13,"Mid",796,61.23,0.0232,0.0393,3.93,34256,1557.09
"1606","Ed Langdon","Fremantle",2017,10,"Forward",676,67.6,0.0201,0.0443,4.43,33570,1525.91
"1607","Ed Langdon","Fremantle",2018,21,"Mid",1866,88.86,0.0562,0.0588,5.88,33225,1510.23
"1608","Ed Langdon","Fremantle",2019,22,"Mid",2026,92.09,0.0603,0.0603,6.03,33617,1528.05
"1609","Ed Langdon","Melbourne",2020,16,"Mid",1138,71.12,0.0583,0.0619,6.19,19520,1148.24
"1610","Ed Langdon","Melbourne",2021,21,"Mid",1787,85.1,0.0519,0.0544,5.44,34443,1565.59
"1611","Ed Langdon","Melbourne",2022,21,"Mid",1572,74.86,0.0469,0.0492,4.92,33486,1522.09
"1612","Ed Phillips","St Kilda",2018,7,"Mid",510,72.86,0.0148,0.0466,4.66,34375,1562.5
"1613","Ed Phillips","St Kilda",2019,4,"Mid",218,54.5,0.0065,0.0357,3.57,33611,1527.77
"1614","Ed Phillips","St Kilda",2020,4,"Forward",206,51.5,0.0103,0.0437,4.37,20045,1179.12
"1615","Ed Richards","Western Bulldogs",2018,21,"Back",1116,53.14,0.0324,0.034,3.4,34417,1564.41
"1616","Ed Richards","Western Bulldogs",2019,19,"Mid",968,50.95,0.0271,0.0314,3.14,35690,1622.27
"1617","Ed Richards","Western Bulldogs",2020,16,"Mid",654,40.88,0.0329,0.035,3.5,19868,1168.71
"1618","Ed Richards","Western Bulldogs",2021,5,"Back",258,51.6,0.0076,0.0334,3.34,34008,1545.82
"1619","Ed Richards","Western Bulldogs",2022,21,"Back",1537,73.19,0.0446,0.0467,4.67,34448,1565.82
"1620","Ed Vickers-Willis","North Melbourne",2017,7,"Back",354,50.57,0.0104,0.0326,3.26,34168,1553.09
"1621","Ed Vickers-Willis","North Melbourne",2018,7,"Back",361,51.57,0.0107,0.0337,3.37,33666,1530.27
"1622","Ed Vickers-Willis","North Melbourne",2019,1,NA,-1,-1,0,-7e-04,-0.07,33262,1511.91
"1623","Ed Vickers-Willis","North Melbourne",2020,6,"Back",278,46.33,0.0143,0.0406,4.06,19386,1140.35
"1624","Eddie Betts","Adelaide",2014,22,"Forward",1501,68.23,0.0439,0.0439,4.39,34197,1554.41
"1625","Eddie Betts","Adelaide",2015,21,"Forward",1600,76.19,0.0488,0.0511,5.11,32796,1490.73
"1626","Eddie Betts","Adelaide",2016,22,"Forward",1755,79.77,0.0473,0.0473,4.73,37072,1685.09
"1627","Eddie Betts","Adelaide",2017,21,"Forward",1523,72.52,0.0412,0.0431,4.31,36980,1680.91
"1628","Eddie Betts","Adelaide",2018,18,"Forward",1120,62.22,0.0315,0.0385,3.85,35579,1617.23
"1629","Eddie Betts","Adelaide",2019,21,"Forward",1230,58.57,0.0341,0.0357,3.57,36093,1640.59
"1630","Eddie Betts","Carlton",2020,15,"Forward",666,44.4,0.0341,0.0386,3.86,19538,1149.29
"1631","Eddie Betts","Carlton",2021,19,"Forward",875,46.05,0.0267,0.0309,3.09,32754,1488.82
"1632","Eddie Ford","North Melbourne",2021,5,"Forward",201,40.2,0.0061,0.0268,2.68,33055,1502.5
"1633","Eddie Ford","North Melbourne",2022,3,NA,61,20.33,0.002,0.0145,1.45,30862,1402.82
"1634","Eli Templeton","St Kilda",2014,6,"Forward",246,41,0.0075,0.0276,2.76,32655,1484.32
"1635","Eli Templeton","St Kilda",2015,6,"Forward",259,43.17,0.0075,0.0276,2.76,34449,1565.86
"1636","Eli Templeton","St Kilda",2016,2,NA,84,42,0.0024,0.0265,2.65,34925,1587.5
"1637","Elijah Hollands","Gold Coast",2022,5,"Mid",366,73.2,0.0116,0.0509,5.09,31621,1437.32
"1638","Elijah Taylor","Sydney",2020,4,"Forward",105,26.25,0.0054,0.0229,2.29,19445,1143.82
"1639","Elliot Yeo","West Coast",2014,13,"Back",820,63.08,0.0236,0.04,4,34684,1576.55
"1640","Elliot Yeo","West Coast",2015,21,"Mid",1653,78.71,0.0469,0.0491,4.91,35270,1603.18
"1641","Elliot Yeo","West Coast",2016,19,"Mid",1502,79.05,0.044,0.051,5.1,34108,1550.36
"1642","Elliot Yeo","West Coast",2017,21,"Back",2065,98.33,0.0585,0.0613,6.13,35276,1603.45
"1643","Elliot Yeo","West Coast",2018,22,"Mid",2349,106.77,0.0671,0.0671,6.71,34986,1590.27
"1644","Elliot Yeo","West Coast",2019,21,"Mid",2157,102.71,0.0635,0.0665,6.65,33962,1543.73
"1645","Elliot Yeo","West Coast",2020,9,"Mid",663,73.67,0.0336,0.0635,6.35,19732,1160.71
"1646","Elliot Yeo","West Coast",2021,12,"Mid",996,83,0.0295,0.0541,5.41,33741,1533.68
"1647","Elliot Yeo","West Coast",2022,5,"Back",287,57.4,0.0089,0.0394,3.94,32091,1458.68
"1648","Elliott Himmelberg","Adelaide",2018,1,"Forward",65,65,0.0018,0.0402,4.02,35579,1617.23
"1649","Elliott Himmelberg","Adelaide",2019,7,"Forward",414,59.14,0.0115,0.036,3.6,36093,1640.59
"1650","Elliott Himmelberg","Adelaide",2020,11,"Forward",551,50.09,0.0295,0.0456,4.56,18654,1097.29
"1651","Elliott Himmelberg","Adelaide",2021,8,"Forward",348,43.5,0.0109,0.0301,3.01,31813,1446.05
"1652","Elliott Himmelberg","Adelaide",2022,11,"Forward",553,50.27,0.0171,0.0342,3.42,32356,1470.73
"1653","Elliott Kavanagh","Essendon",2014,3,NA,79,26.33,0.0022,0.0158,1.58,36739,1669.95
"1654","Elliott Kavanagh","Essendon",2015,5,"Mid",255,51,0.0073,0.0322,3.22,34794,1581.55
"1655","Emerson Jeka","Hawthorn",2021,4,"Forward",117,29.25,0.0034,0.0187,1.87,34378,1562.64
"1656","Emerson Jeka","Hawthorn",2022,3,"Back",138,46,0.0042,0.0311,3.11,32582,1481
"1657","Eric Hipwood","Brisbane Lions",2016,10,"Forward",482,48.2,0.0154,0.0339,3.39,31324,1423.82
"1658","Eric Hipwood","Brisbane Lions",2017,20,"Forward",913,45.65,0.0267,0.0294,2.94,34151,1552.32
"1659","Eric Hipwood","Brisbane Lions",2018,22,"Forward",1236,56.18,0.0356,0.0356,3.56,34686,1576.64
"1660","Eric Hipwood","Brisbane Lions",2019,21,"Forward",1199,57.1,0.0351,0.0368,3.68,34135,1551.59
"1661","Eric Hipwood","Brisbane Lions",2020,16,"Forward",799,49.94,0.0398,0.0423,4.23,20068,1180.47
"1662","Eric Hipwood","Brisbane Lions",2021,16,"Forward",910,56.88,0.0269,0.037,3.7,33794,1536.09
"1663","Eric Hipwood","Brisbane Lions",2022,14,"Forward",724,51.71,0.0214,0.0337,3.37,33756,1534.36
"1664","Eric Mackenzie","West Coast",2014,22,"Back",1499,68.14,0.0432,0.0432,4.32,34684,1576.55
"1665","Eric Mackenzie","West Coast",2016,13,"Back",717,55.15,0.021,0.0356,3.56,34108,1550.36
"1666","Eric Mackenzie","West Coast",2017,11,"Back",548,49.82,0.0155,0.0311,3.11,35276,1603.45
"1667","Errol Gulden","Sydney",2021,17,"Forward",1235,72.65,0.0355,0.046,4.6,34749,1579.5
"1668","Errol Gulden","Sydney",2022,22,"Forward",1825,82.95,0.0533,0.0533,5.33,34236,1556.18
"1669","Esava Ratugolea","Geelong",2018,8,"Forward",394,49.25,0.0112,0.0308,3.08,35160,1598.18
"1670","Esava Ratugolea","Geelong",2019,17,"Forward",851,50.06,0.0245,0.0316,3.16,34798,1581.73
"1671","Esava Ratugolea","Geelong",2020,11,"Forward",559,50.82,0.0259,0.0401,4.01,21562,1268.35
"1672","Esava Ratugolea","Geelong",2021,13,"Forward",594,45.69,0.0166,0.0281,2.81,35744,1624.73
"1673","Esava Ratugolea","Geelong",2022,4,"Forward",134,33.5,0.0038,0.0211,2.11,34900,1586.36
"1674","Ethan Hughes","Fremantle",2015,1,"Back",93,93,0.0026,0.0581,5.81,35189,1599.5
"1675","Ethan Hughes","Fremantle",2016,5,"Back",314,62.8,0.0092,0.0403,4.03,34256,1557.09
"1676","Ethan Hughes","Fremantle",2017,18,"Back",1112,61.78,0.0331,0.0405,4.05,33570,1525.91
"1677","Ethan Hughes","Fremantle",2018,5,"Back",255,51,0.0077,0.0338,3.38,33225,1510.23
"1678","Ethan Hughes","Fremantle",2019,21,"Back",1220,58.1,0.0363,0.038,3.8,33617,1528.05
"1679","Ethan Hughes","Fremantle",2020,16,"Back",847,52.94,0.0425,0.0452,4.52,19922,1171.88
"1680","Ethan Hughes","Fremantle",2021,8,"Back",480,60,0.015,0.0413,4.13,31927,1451.23
"1681","Ethan Hughes","Fremantle",2022,6,"Mid",312,52,0.009,0.033,3.3,34709,1577.68
"1682","Farren Ray","North Melbourne",2016,4,"Mid",160,40,0.0047,0.0258,2.58,34124,1551.09
"1683","Farren Ray","St Kilda",2014,21,"Mid",1751,83.38,0.0536,0.0562,5.62,32655,1484.32
"1684","Farren Ray","St Kilda",2015,8,"Mid",552,69,0.016,0.0441,4.41,34449,1565.86
"1685","Fergus Greene","Western Bulldogs",2018,5,"Forward",256,51.2,0.0074,0.0327,3.27,34417,1564.41
"1686","Finlay Macrae","Collingwood",2021,9,NA,388,43.11,0.0111,0.0271,2.71,34962,1589.18
"1687","Finlay Macrae","Collingwood",2022,2,"Mid",45,22.5,0.0014,0.0151,1.51,32718,1487.18
"1688","Finn Callaghan","Greater Western Sydney",2022,5,"Back",270,54,0.0079,0.0348,3.48,34173,1553.32
"1689","Finn Maginness","Hawthorn",2020,1,NA,39,39,0.0021,0.0354,3.54,18721,1101.24
"1690","Finn Maginness","Hawthorn",2021,2,"Forward",56,28,0.0016,0.0179,1.79,34378,1562.64
"1691","Finn Maginness","Hawthorn",2022,16,"Mid",867,54.19,0.0266,0.0366,3.66,32582,1481
"1692","Fischer McAsey","Adelaide",2020,9,"Back",258,28.67,0.0138,0.0261,2.61,18654,1097.29
"1693","Fletcher Roberts","Western Bulldogs",2014,5,"Forward",165,33,0.005,0.022,2.2,32958,1498.09
"1694","Fletcher Roberts","Western Bulldogs",2015,11,"Back",421,38.27,0.0122,0.0244,2.44,34509,1568.59
"1695","Fletcher Roberts","Western Bulldogs",2016,16,"Back",579,36.19,0.0157,0.0216,2.16,36856,1675.27
"1696","Fletcher Roberts","Western Bulldogs",2017,10,"Back",378,37.8,0.0107,0.0235,2.35,35384,1608.36
"1697","Fletcher Roberts","Western Bulldogs",2018,2,"Back",79,39.5,0.0023,0.0252,2.52,34417,1564.41
"1698","Fletcher Roberts","Western Bulldogs",2019,2,"Back",70,35,0.002,0.0216,2.16,35690,1622.27
"1699","Flynn Appleby","Collingwood",2018,9,"Back",433,48.11,0.0118,0.0288,2.88,36769,1671.32
"1700","Flynn Appleby","Collingwood",2019,1,"Back",25,25,7e-04,0.0147,1.47,37323,1696.5
"1701","Flynn Appleby","Collingwood",2020,1,"Forward",40,40,0.0019,0.0326,3.26,20886,1228.59
"1702","Flynn Perez","North Melbourne",2020,3,"Back",119,39.67,0.0061,0.0348,3.48,19386,1140.35
"1703","Flynn Perez","North Melbourne",2022,16,"Mid",775,48.44,0.0251,0.0345,3.45,30862,1402.82
